title,type,speaker,dialogue_raw,dialogue_clean,stage_direction_inline,scene_note_inline,stage_direction_only,scene_note_only,season,episode
The One with the Routine,dialogue,ROSS,Why do they keep doing that?,Why do they keep doing that?,,,,,6,10
The One with the Routine,dialogue,MONICA,"If we wanna get on camera, I think we have to get up on one of those platforms. They’ve been taping those people up there all day.","If we wanna get on camera, I think we have to get up on one of those platforms. They’ve been taping those people up there all day.",,,,,6,10
The One with the Routine,dialogue,ROSS,Right.,Right.,,,,,6,10
The One with the Routine,stage_direction,,,,,,"They move towards a platform, dancing really strangely as they go",,6,10
The One with the Routine,dialogue,ROSS,"Hey, what’d you guys do to get up on there?","Hey, what’d you guys do to get up on there?",,,,,6,10
The One with the Routine,dialogue,GIRL,We learned how to dance.,We learned how to dance.,,,,,6,10
The One with the Routine,dialogue,MONICA,Oh yeah? Well when you learned how to dance did you forget how to put on underpants?,Oh yeah? Well when you learned how to dance did you forget how to put on underpants?,,,,,6,10
The One with the Routine,dialogue,ROSS,Yeah!,Yeah!,,,,,6,10
The One with the Routine,stage_direction,,,,,,Camera pans to Joey and Janine,,6,10
The One with the Routine,dialogue,JANINE,Hey! You’re a good dancer!,Hey! You’re a good dancer!,,,,,6,10
The One with the Routine,dialogue,JOEY,Really?,Really?,,,,,6,10
The One with the Routine,dialogue,JANINE,"Yeah, well you’d be better if you just loosened your hips a little.","Yeah, well you’d be better if you just loosened your hips a little.",,,,,6,10
The One with the Routine,dialogue,JOEY,What do you mean?,What do you mean?,,,,,6,10
The One with the Routine,dialogue,JANINE,Like this.,Like this.,,,,,6,10
The One with the Routine,stage_direction,,,,,,She pulls Joey towards her and dances really close to him.,,6,10
The One with the Routine,dialogue,JANINE,"That’s it, feel the rhythm. That’s better.","That’s it, feel the rhythm. That’s better.",,,,,6,10
The One with the Routine,dialogue,JOEY,Uh-huh.,Uh-huh.,,,,,6,10
The One with the Routine,dialogue,DIRECTOR,"(To Joey) Okay, you’re dancing with that girl over there.","Okay, you’re dancing with that girl over there.",(To Joey),,,,6,10
The One with the Routine,dialogue,JOEY,No-no-no-no-no we came together!,No-no-no-no-no we came together!,,,,,6,10
The One with the Routine,dialogue,DIRECTOR,"I don’t see it. (To Janine) You are dancing with the tall guy over there. Tall guy, raise your hand! (He does. Janine goes over to him.)","I don’t see it.  You are dancing with the tall guy over there. Tall guy, raise your hand!",(To Janine) | (He does. Janine goes over to him.),,,,6,10
The One with the Routine,dialogue,JOEY,"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.","No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",,,,,6,10
The One with the Routine,dialogue,DIRECTOR,"Really, y’think so? I don’t..","Really, y’think so? I don’t..",,,,,6,10
The One with the Routine,stage_direction,,,,,,"He leaves, and this girl grabs Joey and starts dancing really wild.",,6,10
The One with the Routine,scene_note,,,,,,,"Scene: Monica and Chandler's apartment, Phoebe and Rachel are there and Chandler enters.",6,10
The One with the Routine,dialogue,CHANDLER,"I couldn't find anything at Joey--Hey-hey, oh hey!","I couldn't find anything at Joey--Hey-hey, oh hey!",,,,,6,10
The One with the Routine,dialogue,RACHEL,"Yeah, we found them. There were in the guest room closet behind some coats.","Yeah, we found them. There were in the guest room closet behind some coats.",,,,,6,10
The One with the Routine,dialogue,PHOEBE,"Yeah, and you have nothing to worry about 'cos they're all crap!","Yeah, and you have nothing to worry about 'cos they're all crap!",,,,,6,10
The One with the Routine,dialogue,CHANDLER,"Those are my gifts, I got them for you.","Those are my gifts, I got them for you.",,,,,6,10
The One with the Routine,dialogue,PHOEBE,Ohhh. Thanks Chandler they're great!,Ohhh. Thanks Chandler they're great!,,,,,6,10
The One with the Routine,dialogue,RACHEL,"Well Chandler, what is this very weird, metal A Z thing?","Well Chandler, what is this very weird, metal A Z thing?",,,,,6,10
The One with the Routine,dialogue,CHANDLER,Those are book ends! That's a great gift!,Those are book ends! That's a great gift!,,,,,6,10
The One with the Routine,dialogue,PHOEBE,"Oh, okay, I'm sorry, thank you for my azzz.","Oh, okay, I'm sorry, thank you for my azzz.",,,,,6,10
The One with the Routine,dialogue,RACHEL,Ha!,Ha!,,,,,6,10
The One with the Routine,dialogue,CHANDLER,"Make sure you put all that stuff back in the closet, okay?","Make sure you put all that stuff back in the closet, okay?",,,,,6,10
The One with the Routine,dialogue,RACHEL,"Yes, okay, oh, by the way, I just gotta say, I think it's really nice of you that even after you've moved, you still keep storing that stuff for Joey!","Yes, okay, oh, by the way, I just gotta say, I think it's really nice of you that even after you've moved, you still keep storing that stuff for Joey!",,,,,6,10
The One with the Routine,stage_direction,,,,,,Chandler does the weird clicky thing again.,,6,10
The One with the Routine,scene_note,,,,,,,"Scene: The Set, the girl is still dancing with Joey.",6,10
The One with the Routine,dialogue,JOEY,"Hey-hey dancer girl! Can I go to the bathroom? I just.. (The girl starts dancing really close to him, so he picks her up, twirls her round, and puts her against a platform) Here we go. (He walks away to find Monica and Ross doing a really out of place dance) Looking good Gellers!",Hey-hey dancer girl! Can I go to the bathroom? I just..  Here we go.  Looking good Gellers!,"(The girl starts dancing really close to him, so he picks her up, twirls her round, and puts her against a platform) | (He walks away to find Monica and Ross doing a really out of place dance)",,,,6,10
The One with the Routine,dialogue,ROSS,We know!,We know!,,,,,6,10
The One with the Routine,dialogue,MONICA,"Hey, see that snippy guy over there? He’s the one who decides who gets up on the platform. We should go dance by him.","Hey, see that snippy guy over there? He’s the one who decides who gets up on the platform. We should go dance by him.",,,,,6,10
The One with the Routine,dialogue,ROSS,Okay.,Okay.,,,,,6,10
The One with the Routine,stage_direction,,,,,,They dance over to him.,,6,10
The One with the Routine,dialogue,DIRECTOR,"Okay, everybody hold!","Okay, everybody hold!",,,,,6,10
The One with the Routine,stage_direction,,,,,,Ross and Monica high-five,,6,10
The One with the Routine,dialogue,DIRECTOR,"Next on the platforms are... (He points to the right of Ross and Monica, so they dance over to where he’s pointing to. He points away from them) ...you two! And... (He points the other way, and Ross and Monica follow his arm. Again he points away.) ...You two!",Next on the platforms are...  ...you two! And...  ...You two!,"(He points to the right of Ross and Monica, so they dance over to where he’s pointing to. He points away from them) | (He points the other way, and Ross and Monica follow his arm. Again he points away.)",,,,6,10
The One with the Routine,dialogue,MONICA,"Excuse me, sir, would it help if I weren’t wearing underpants?","Excuse me, sir, would it help if I weren’t wearing underpants?",,,,,6,10
The One with the Routine,dialogue,ROSS,Monica! (Pause) Would it?,Monica!  Would it?,(Pause),,,,6,10
The One with the Routine,stage_direction,,,,,,The director shakes his head.,,6,10
The One with the Routine,scene_note,,,,,,,"Scene: The Men’s Bathroom, the tall guy is there as Joey enters.",6,10
The One with the Routine,dialogue,JOEY,"Hey! Tall guy! Hey, listen, I wanted to talk to you about that girl that you’re dancing with.","Hey! Tall guy! Hey, listen, I wanted to talk to you about that girl that you’re dancing with.",,,,,6,10
The One with the Routine,dialogue,TALL GUY,"She’s nice, huh? To think I almost brought my wife to this!","She’s nice, huh? To think I almost brought my wife to this!",,,,,6,10
The One with the Routine,dialogue,JOEY,"Yeah, yeah, okay. Uh, look buddy, I came with that girl, and I had this plan to kiss her at the new years countdown – I’m trying to win her over, so I was wondering if..","Yeah, yeah, okay. Uh, look buddy, I came with that girl, and I had this plan to kiss her at the new years countdown – I’m trying to win her over, so I was wondering if..",,,,,6,10
The One with the Routine,dialogue,TALL GUY,No I don’t think so.,No I don’t think so.,,,,,6,10
The One with the Routine,dialogue,JOEY,"Oh come on man, you can dance with my partner, she’s real, uh, mellow!","Oh come on man, you can dance with my partner, she’s real, uh, mellow!",,,,,6,10
The One with the Routine,dialogue,TALL GUY,"Look, are you dating this girl you came with?","Look, are you dating this girl you came with?",,,,,6,10
The One with the Routine,dialogue,JOEY,"Well, I was hoping after tonight that maybe I could you know...","Well, I was hoping after tonight that maybe I could you know...",,,,,6,10
The One with the Routine,dialogue,TALL GUY,"No, no. She’s fair game if you ask me, sorry buddy!","No, no. She’s fair game if you ask me, sorry buddy!",,,,,6,10
The One with the Routine,dialogue,JOEY,"Alright, alright, hey y’know fair is fair, (he pretends to wash his hands) if you’re right, you’re right, what can I say, but hey oh no! (He throws water on the guy’s pants)","Alright, alright, hey y’know fair is fair,  if you’re right, you’re right, what can I say, but hey oh no!",(he pretends to wash his hands) | (He throws water on the guy’s pants),,,,6,10
The One with the Routine,dialogue,TALL GUY,"God! What are you, in second grade?","God! What are you, in second grade?",,,,,6,10
The One with the Routine,dialogue,JOEY,"Hey, now you’re the one who wet his pants. (He throws another handful on him and runs out)","Hey, now you’re the one who wet his pants.",(He throws another handful on him and runs out),,,,6,10
The One with the Routine,scene_note,,,,,,,"Scene: The Set, Monica and Ross are dancing.",6,10
The One with the Routine,dialogue,MONICA,"Man, this sucks! Y’know if Mom and Dad don’t see us on TV after we made them so jealous, I mean, who’s gonna be the losers then?","Man, this sucks! Y’know if Mom and Dad don’t see us on TV after we made them so jealous, I mean, who’s gonna be the losers then?",,,,,6,10
The One with the Routine,dialogue,ROSS,"Hey, I know what’ll get us up on a platform!","Hey, I know what’ll get us up on a platform!",,,,,6,10
The One with the Routine,dialogue,MONICA,What?,What?,,,,,6,10
The One with the Routine,dialogue,ROSS,The routine!,The routine!,,,,,6,10
The One with the Routine,dialogue,MONICA,"Ross, we haven’t done the routine since middle school.","Ross, we haven’t done the routine since middle school.",,,,,6,10
The One with the Routine,dialogue,ROSS,"Hey, when the snippy guy sees the routine, he’ll wanna build us our own platform!","Hey, when the snippy guy sees the routine, he’ll wanna build us our own platform!",,,,,6,10
The One with the Routine,dialogue,MONICA,Was it really that good?,Was it really that good?,,,,,6,10
The One with the Routine,dialogue,ROSS,"We got honourable mention in the brother/sister dance category! Look, it’s almost fake midnight, do we really have any other choice?","We got honourable mention in the brother/sister dance category! Look, it’s almost fake midnight, do we really have any other choice?",,,,,6,10
The One with the Routine,dialogue,MONICA,"Okay, let’s do it. Mom and Dad are gonna be so faced!","Okay, let’s do it. Mom and Dad are gonna be so faced!",,,,,6,10
The One with the Routine,stage_direction,,,,,,"They move into a space, and Ross points to his eyes and then to hers",,6,10
The One with the Routine,dialogue,MONICA,5 6 7 8!,5 6 7 8!,,,,,6,10
The One with the Routine,stage_direction,,,,,,"They start the routine. However hard I try, I really cannot describe it. You will have to watch it. I’m sorry.",,6,10
The One with the Routine,stage_direction,,,,,,"When they finish, they walk over to the director",,6,10
The One with the Routine,dialogue,ROSS,"So, do we really have to ask who’s going up on the platform next?","So, do we really have to ask who’s going up on the platform next?",,,,,6,10
The One with the Routine,dialogue,DIRECTOR,Oh no! You get up there and do that again exactly like that!,Oh no! You get up there and do that again exactly like that!,,,,,6,10
The One with the Routine,dialogue,MONICA,Yes! (They run over to a platform),Yes!,(They run over to a platform),,,,6,10
The One with the Routine,dialogue,DIRECTOR,"(To Cameraman) Make sure you get this, they’re gonna want it for the bloopers show. (To everyone) Alright cut! Listen up everyone, when we start again it’s gonna be the countdown to new years, so I wanna see everybody’s excitement.","Make sure you get this, they’re gonna want it for the bloopers show.  Alright cut! Listen up everyone, when we start again it’s gonna be the countdown to new years, so I wanna see everybody’s excitement.",(To Cameraman) | (To everyone),,,,6,10
