episode_number,title,writers,type,speaker,dialogue_raw,dialogue_clean,stage_direction_inline,scene_note_inline,stage_direction_only,scene_note_only,content,season,episode
S04E16,The One With The Fake Party,,dialogue,Rachel,"Well, maybe you didn’t want it to end?","Well, maybe you didn’t want it to end?",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Ross,What do you mean?,What do you mean?,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,You seem to really like her.,You seem to really like her.,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Ross,"Yeah, I really do. Yeah, but what am I gonna do, I mean we-we both agreed that it was gonna be a two-week thing, y’know no commitment.","Yeah, I really do. Yeah, but what am I gonna do, I mean we-we both agreed that it was gonna be a two-week thing, y’know no commitment.",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,"Ross, that girl just spent the entire evening talking to your friends, asking to hear stories about you, looking through Monica’s photo albums, I mean you don’t do that if you’re just in it for two weeks.","Ross, that girl just spent the entire evening talking to your friends, asking to hear stories about you, looking through Monica’s photo albums, I mean you don’t do that if you’re just in it for two weeks.",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Ross,You think?,You think?,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,"Yeah, you got like 14 hours until she has to be at the airport, and you’re sitting here in the hallway with a 28-year-old cheerleader with a fat lip.","Yeah, you got like 14 hours until she has to be at the airport, and you’re sitting here in the hallway with a 28-year-old cheerleader with a fat lip.",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Ross,"Hey, you’re right.","Hey, you’re right.",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,Yeah.,Yeah.,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Ross,Thanks. (He starts to go inside and stops.) What photo album was it?,Thanks.  What photo album was it?,(He starts to go inside and stops.),,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,"I don’t know, it was you and a bunch of albino kids.","I don’t know, it was you and a bunch of albino kids.",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Ross,"Oh my God! Those weren’t albino kids, that was computer camp! Rach! (He hurries inside and Chandler is taking out the garbage.)","Oh my God! Those weren’t albino kids, that was computer camp! Rach!",(He hurries inside and Chandler is taking out the garbage.),,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,Hey.,Hey.,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Chandler,Hey.,Hey.,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,"You’re a pathetic loser, right?","You’re a pathetic loser, right?",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Chandler,"Oh-ho, yeah!","Oh-ho, yeah!",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,Sit!,Sit!,,,,,,04,16
S04E16,The One With The Fake Party,,stage_direction,,,,,,"He does so, and immediately starts looking pathetic.",,,04,16
S04E16,The One With The Fake Party,,dialogue,Joshua,Hi. (He has just returned.),Hi.,(He has just returned.),,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,"Oh my gosh, Joshua!","Oh my gosh, Joshua!",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Joshua,All those things I said about not being ready...,All those things I said about not being ready...,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,They’re not true?,They’re not true?,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Joshua,"No, they’re-they’re all true.","No, they’re-they’re all true.",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,Oh.,Oh.,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Joshua,But...,But...,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,"Oh! Oh, I love that but.","Oh! Oh, I love that but.",,,,,,04,16
S04E16,The One With The Fake Party,,stage_direction,,,,,,"They move to kiss, but realise that Chandler is staring at them. Chandler urges them on.",,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,You wanna go inside and have some coffee?,You wanna go inside and have some coffee?,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Joshua,Yeah.,Yeah.,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Rachel,Okay. (Joshua goes inside and to Chandler.) Every time.,Okay.  Every time.,(Joshua goes inside and to Chandler.),,,,,04,16
S04E16,The One With The Fake Party,,content,,,,,,,,Closing Credits,04,16
S04E16,The One With The Fake Party,,scene_note,,,,,,,"Scene: Monica and Rachel's erm, Chandler and Joey's, the next day. Phoebe is busy making a sandwich.",,04,16
S04E16,The One With The Fake Party,,dialogue,Joey,"Oooh, what you got there?","Oooh, what you got there?",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Phoebe,Pastrami.,Pastrami.,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Joey,"Oh-ho-ho, yeah! Hey! Y’know what goes good with that?","Oh-ho-ho, yeah! Hey! Y’know what goes good with that?",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Phoebe,"Hm-mm, corn beef.","Hm-mm, corn beef.",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Joey,"Ooh, I was gonna say bologna, but that’s much better. How about a little of that smoked turkey?","Ooh, I was gonna say bologna, but that’s much better. How about a little of that smoked turkey?",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Phoebe,Okay.,Okay.,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Joey,(He starts looking longingly at the sandwich.) Oh mama! Uh when-when is the baby due?,Oh mama! Uh when-when is the baby due?,(He starts looking longingly at the sandwich.),,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Phoebe,Six months.,Six months.,,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Joey,"Ugh. Now if a cow should die of natural causes, I can have one of those right?","Ugh. Now if a cow should die of natural causes, I can have one of those right?",,,,,,04,16
S04E16,The One With The Fake Party,,dialogue,Phoebe,Not if I get there first.,Not if I get there first.,,,,,,04,16
S04E16,The One With The Fake Party,,content,,,,,,,,End,04,16
S04E17,The One With The Free Porn,,content,,,,,,,,Story by Mark J. Kunerth,04,17
S04E17,The One With The Free Porn,,scene_note,,,,,,,"Scene: Monica and Rachel's erm, Chandler and Joey's, Chandler is watching TV, and we hear Mr. Treeger in the bathroom.",,04,17
S04E17,The One With The Free Porn,,dialogue,Mr. Treeger,"Ohhh, man!!","Ohhh, man!!",,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,(coming in from his bedroom) What is that?,What is that?,(coming in from his bedroom),,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,Treeger’s snaking the shower drain.,Treeger’s snaking the shower drain.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Mr. Treeger,What in the name of hell?,What in the name of hell?,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,Maybe he found you flip-flop.,Maybe he found you flip-flop.,,,,,,04,17
S04E17,The One With The Free Porn,,stage_direction,,,,,,"Joey sits down and changes the channel, and we see two people making out.",,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,Hey!,Hey!,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,Whoa! Is this porn? What did I do? I must’ve hit something on the remote.,Whoa! Is this porn? What did I do? I must’ve hit something on the remote.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,Do we pay for this?,Do we pay for this?,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,"No, we didn’t even pay our cable bill—maybe this is how they punish us.","No, we didn’t even pay our cable bill—maybe this is how they punish us.",,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,Maybe we shouldn’t pay our phone bill—free phone sex.,Maybe we shouldn’t pay our phone bill—free phone sex.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,Maybe we shouldn’t pay our gas bill? (Stops and thinks about what he just said.),Maybe we shouldn’t pay our gas bill?,(Stops and thinks about what he just said.),,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Mr. Treeger,"(coming in from the bathroom) Whoa, hey, that lady’s all kinds of naked.","Whoa, hey, that lady’s all kinds of naked.",(coming in from the bathroom),,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,"Yeah, Joey just pressed something on the remote and it just, came on!","Yeah, Joey just pressed something on the remote and it just, came on!",,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Mr. Treeger,"Yeah, it happened to me once. I was just flipping through the channels and bam! It was like finding money.","Yeah, it happened to me once. I was just flipping through the channels and bam! It was like finding money.",,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,Like finding money with naked people on it!,Like finding money with naked people on it!,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Mr. Treeger,"Then I made the mistake of turning off the TV, I never got it back again. And I’m sad. (Exits.)","Then I made the mistake of turning off the TV, I never got it back again. And I’m sad.",(Exits.),,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,(to Chandler) Why would he turn off the TV? (Chandler shrugs.),Why would he turn off the TV?,(to Chandler) | (Chandler shrugs.),,,,,04,17
S04E17,The One With The Free Porn,,content,,,,,,,,Opening Credits,04,17
S04E17,The One With The Free Porn,,scene_note,,,,,,,"Scene: Monica and Rachel's erm, Chandler and Joey's, later that morning. The porn is still on, there are three women getting ready to shave the chest of some guy. Joey and Chandler are wondering why that guy is letting them shave his chest, and Monica and Rachel are eating breakfast at the foosball table.",,04,17
S04E17,The One With The Free Porn,,dialogue,Rachel,"All right, y’know what, come on, do we really have to watch this while we eat? (She makes a move for the remote.)","All right, y’know what, come on, do we really have to watch this while we eat?",(She makes a move for the remote.),,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey and Chandler,(stopping her) Oh no-no-no-no!,Oh no-no-no-no!,(stopping her),,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,We don’t know what could make this go away.,We don’t know what could make this go away.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,"Yeah, so no one touches the remote. And no one touches the TV!","Yeah, so no one touches the remote. And no one touches the TV!",,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,And no one touches the air around the TV!,And no one touches the air around the TV!,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,"Imagine a protective porn bubble if you will, okay?","Imagine a protective porn bubble if you will, okay?",,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Monica,"Well at least, I’m going to mute it.","Well at least, I’m going to mute it.",,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey and Chandler,Oh no-no-no! (Monica mutes the TV and they tentatively look behind them),Oh no-no-no!,(Monica mutes the TV and they tentatively look behind them),,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,We still have porn.,We still have porn.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,Hey.,Hey.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Phoebe,"(entering, carrying her massage table) Hi!",Hi!,"(entering, carrying her massage table)",,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Monica,Hi!,Hi!,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Rachel,"Honey, what are you doing? That’s too heavy.","Honey, what are you doing? That’s too heavy.",,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Phoebe,Yeah.,Yeah.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Rachel,"Give it here. (She takes the table.) Oh, God. (And gives it to Monica right away.)","Give it here.  Oh, God.",(She takes the table.) | (And gives it to Monica right away.),,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Monica,Okay.,Okay.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Phoebe,"Ohh, I’m getting too pregnant for this, lugging around a stupid massage table. Y’know, I have to find a job where I carrying a smaller table. (She goes over and stands in front of the TV.)","Ohh, I’m getting too pregnant for this, lugging around a stupid massage table. Y’know, I have to find a job where I carrying a smaller table.",(She goes over and stands in front of the TV.),,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Chandler,Or a job where you don’t have to carry a table.,Or a job where you don’t have to carry a table.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Phoebe,You mean like a doctor?,You mean like a doctor?,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Joey,Pheebs! You’re blocking the porn! Look out!,Pheebs! You’re blocking the porn! Look out!,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Phoebe,"Ohh! (She moves.) Oh my. Oh, that reminds me, I have to see my OB-GYN today.","Ohh!  Oh my. Oh, that reminds me, I have to see my OB-GYN today.",(She moves.),,,,,04,17
S04E17,The One With The Free Porn,,scene_note,,,,,,,"Scene: Chandler and Joey's erm, Monica and Rachel's, Ross is entering.",,04,17
S04E17,The One With The Free Porn,,dialogue,Ross,Hi.,Hi.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Monica,Hi.,Hi.,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Ross,"So uh, Emily just went to the airport.","So uh, Emily just went to the airport.",,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Monica,Oh. Why didn’t you take her?,Oh. Why didn’t you take her?,,,,,,04,17
S04E17,The One With The Free Porn,,dialogue,Ross,"Eh, her-her uncle already had planned on doing it. And y’know, we-we said our good-byes this morning, so...","Eh, her-her uncle already had planned on doing it. And y’know, we-we said our good-byes this morning, so...",,,,,,04,17
